n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 91229
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.164 ms, avg_avg_time=0.253 ms, avg_worst_time=1.124 ms, avg_std_dev=0.138
test_avg, Miller-Selfridge-Rabin (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.187 ms, avg_avg_time=0.279 ms, avg_worst_time=1.084 ms, avg_std_dev=0.134
test_avg, Solovay-Strassen (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.041 ms, avg_avg_time=0.052 ms, avg_worst_time=0.184 ms, avg_std_dev=0.021

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 3),359,prime,True,False,False,False,0,0.286 ms,0.683 ms,1.816 ms,0.285 ms,"[(328, True, True), (160, True, True), (316, True, True)]",,
Probabilistisch,Fermat (k = 3),377,composite,False,False,False,False,0,0.198 ms,0.445 ms,5.278 ms,0.663 ms,"[(85, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),379,prime,True,False,False,False,0,0.610 ms,1.156 ms,5.844 ms,0.915 ms,"[(62, True, True), (87, True, True), (13, True, True)]",,
Probabilistisch,Fermat (k = 3),381,composite,False,False,False,False,0,0.154 ms,0.541 ms,3.304 ms,0.494 ms,"[(103, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),389,prime,True,False,False,False,0,0.273 ms,1.090 ms,4.944 ms,1.248 ms,"[(253, True, True), (5, True, True), (151, True, True)]",,
Probabilistisch,Fermat (k = 3),409,prime,True,False,False,False,0,0.278 ms,0.844 ms,3.863 ms,0.755 ms,"[(223, True, True), (342, True, True), (95, True, True)]",,
Probabilistisch,Fermat (k = 3),413,composite,False,False,False,False,0,0.090 ms,0.173 ms,0.477 ms,0.058 ms,"[(92, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),415,composite,False,False,False,False,0,0.086 ms,0.102 ms,0.276 ms,0.020 ms,"[(334, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),435,composite,False,False,False,False,0,0.077 ms,0.104 ms,0.271 ms,0.036 ms,"[(348, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),451,composite,False,False,False,False,0,0.076 ms,0.095 ms,0.285 ms,0.031 ms,"[(242, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),471,composite,False,False,False,False,0,0.073 ms,0.091 ms,0.254 ms,0.022 ms,"[(224, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),473,composite,False,False,False,False,0,0.073 ms,0.088 ms,0.403 ms,0.039 ms,"[(71, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),503,prime,True,False,False,False,0,0.220 ms,0.289 ms,0.682 ms,0.086 ms,"[(426, True, True), (240, True, True), (336, True, True)]",,
Probabilistisch,Fermat (k = 3),509,prime,True,False,False,False,0,0.285 ms,0.382 ms,0.836 ms,0.152 ms,"[(239, True, True), (88, True, True), (356, True, True)]",,
Probabilistisch,Fermat (k = 3),513,composite,False,False,False,False,0,0.094 ms,0.106 ms,0.426 ms,0.041 ms,"[(33, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),523,prime,True,False,False,False,0,0.287 ms,0.354 ms,0.859 ms,0.122 ms,"[(319, True, True), (48, True, True), (480, True, True)]",,
Probabilistisch,Fermat (k = 3),525,composite,False,False,False,False,0,0.098 ms,0.145 ms,0.500 ms,0.067 ms,"[(375, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),569,prime,True,False,False,False,0,0.301 ms,0.406 ms,1.369 ms,0.180 ms,"[(96, True, True), (265, True, True), (497, True, True)]",,
Probabilistisch,Fermat (k = 3),579,composite,False,False,False,False,0,0.101 ms,0.122 ms,0.357 ms,0.036 ms,"[(82, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),629,composite,False,False,False,False,0,0.101 ms,0.106 ms,0.264 ms,0.017 ms,"[(216, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),631,prime,True,False,False,False,0,0.244 ms,0.324 ms,1.731 ms,0.170 ms,"[(575, True, True), (162, True, True), (594, True, True)]",,
Probabilistisch,Fermat (k = 3),643,prime,True,False,False,False,0,0.246 ms,0.356 ms,1.401 ms,0.218 ms,"[(106, True, True), (227, True, True), (546, True, True)]",,
Probabilistisch,Fermat (k = 3),677,prime,True,False,False,False,0,0.279 ms,0.366 ms,1.175 ms,0.142 ms,"[(246, True, True), (278, True, True), (492, True, True)]",,
Probabilistisch,Fermat (k = 3),681,composite,False,False,False,False,0,0.105 ms,0.146 ms,0.564 ms,0.066 ms,"[(637, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),709,prime,True,False,False,False,0,0.314 ms,0.866 ms,3.742 ms,0.665 ms,"[(192, True, True), (204, True, True), (109, True, True)]",,
Probabilistisch,Fermat (k = 3),761,prime,True,False,False,False,0,0.266 ms,0.732 ms,4.716 ms,0.464 ms,"[(654, True, True), (381, True, True), (312, True, True)]",,
Probabilistisch,Fermat (k = 3),771,composite,False,False,False,False,0,0.089 ms,0.235 ms,1.210 ms,0.176 ms,"[(463, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),779,composite,False,False,False,False,0,0.095 ms,0.231 ms,0.590 ms,0.081 ms,"[(45, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),801,composite,False,False,False,False,0,0.089 ms,0.186 ms,1.275 ms,0.176 ms,"[(285, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),863,prime,True,False,False,False,0,0.303 ms,0.756 ms,2.326 ms,0.304 ms,"[(802, True, True), (577, True, True), (791, True, True)]",,
Probabilistisch,Fermat (k = 3),881,prime,True,False,False,False,0,0.497 ms,0.730 ms,2.647 ms,0.313 ms,"[(181, True, True), (692, True, True), (407, True, True)]",,
Probabilistisch,Fermat (k = 3),933,composite,False,False,False,False,0,0.180 ms,0.241 ms,0.798 ms,0.084 ms,"[(773, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),945,composite,False,False,False,False,0,0.179 ms,0.272 ms,1.521 ms,0.161 ms,"[(31, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),967,prime,True,False,False,False,0,0.540 ms,0.711 ms,2.266 ms,0.219 ms,"[(370, True, True), (625, True, True), (595, True, True)]",,
Probabilistisch,Fermat (k = 3),981,composite,False,False,False,False,0,0.173 ms,0.229 ms,0.763 ms,0.063 ms,"[(286, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),1027,composite,False,False,False,False,0,0.201 ms,0.300 ms,1.100 ms,0.161 ms,"[(387, True, False)]",,a^{n-1} ≠ 1
